"population" "brood_ID" "date" "hatch_date" "care_system"
"SP" "SP_2011_C_3" 2011-06-01 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-06 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-10 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-12 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-15 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-17 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-19 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-22 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-23 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-25 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-06-28 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-07-06 2011-05-30 "male_care"
"SP" "SP_2011_C_3" 2011-07-08 2011-05-30 "male_care"
"SP" "SP_2011_D_2" 2011-06-17 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-19 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-21 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-21 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-22 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-23 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-25 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-25 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-06-28 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-07-01 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-07-06 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-07-08 2011-06-14 "male_care"
"SP" "SP_2011_D_2" 2011-07-13 2011-06-14 "male_care"
"SP" "SP_2011_D_4" 2011-06-21 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-06-22 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-06-23 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-06-23 2011-06-20 "male_care"
"SP" "SP_2011_D_4" 2011-06-24 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-06-25 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-06-26 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-06-28 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-07-01 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-07-06 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-07-08 2011-06-20 "biparental_care"
"SP" "SP_2011_D_4" 2011-07-13 2011-06-20 "biparental_care"
"SP" "SP_2011_D_5" 2011-07-06 2011-07-02 "biparental_care"
"SP" "SP_2011_D_5" 2011-07-08 2011-07-02 "biparental_care"
"SP" "SP_2011_D_5" 2011-07-13 2011-07-02 "biparental_care"
"SP" "SP_2011_E_1" 2011-06-22 2011-06-22 "male_care"
"SP" "SP_2011_E_1" 2011-06-25 2011-06-22 "male_care"
"SP" "SP_2011_E_1" 2011-06-28 2011-06-22 "male_care"
"SP" "SP_2011_E_1" 2011-07-01 2011-06-22 "male_care"
"SP" "SP_2011_E_1" 2011-07-06 2011-06-22 "male_care"
"SP" "SP_2011_E_1" 2011-07-08 2011-06-22 "male_care"
"SP" "SP_2011_E_1" 2011-07-13 2011-06-22 "male_care"
"SP" "SP_2011_E_2" 2011-06-28 2011-06-26 "biparental_care"
"SP" "SP_2011_E_2" 2011-07-01 2011-06-26 "biparental_care"
"SP" "SP_2011_E_2" 2011-07-06 2011-06-26 "biparental_care"
"SP" "SP_2011_E_2" 2011-07-08 2011-06-26 "biparental_care"
"SP" "SP_2011_E_2" 2011-07-13 2011-06-26 "biparental_care"
"SP" "SP_2011_E_3" 2011-06-12 2011-06-11 "biparental_care"
"SP" "SP_2011_E_3" 2011-06-15 2011-06-11 "male_care"
"SP" "SP_2011_E_3" 2011-06-17 2011-06-11 "male_care"
"SP" "SP_2011_E_3" 2011-06-19 2011-06-11 "male_care"
"SP" "SP_2011_E_3" 2011-06-21 2011-06-11 "male_care"
"SP" "SP_2011_E_3" 2011-06-22 2011-06-11 "male_care"
"SP" "SP_2011_E_3" 2011-06-25 2011-06-11 "male_care"
"SP" "SP_2011_E_3" 2011-06-28 2011-06-11 "male_care"
"SP" "SP_2011_E_3" 2011-07-01 2011-06-11 "male_care"
"SP" "SP_2011_E_5" 2011-06-26 2011-06-26 "biparental_care"
"SP" "SP_2011_E_5" 2011-06-27 2011-06-26 "biparental_care"
"SP" "SP_2011_E_5" 2011-06-28 2011-06-26 "biparental_care"
"SP" "SP_2011_E_5" 2011-06-29 2011-06-26 "biparental_care"
"SP" "SP_2011_E_5" 2011-06-29 2011-06-26 "biparental_care"
"SP" "SP_2011_E_5" 2011-07-02 2011-06-26 "male_care"
"SP" "SP_2011_E_5" 2011-07-04 2011-06-26 "male_care"
"SP" "SP_2011_E_8" 2011-07-01 2011-06-30 "biparental_care"
"SP" "SP_2011_E_8" 2011-07-02 2011-06-30 "biparental_care"
"SP" "SP_2011_E_8" 2011-07-06 2011-06-30 "biparental_care"
"SP" "SP_2012_B_101" 2012-05-24 2012-05-24 "biparental_care"
"SP" "SP_2012_B_101" 2012-05-24 2012-05-24 "biparental_care"
"SP" "SP_2012_B_101" 2012-05-28 2012-05-24 "biparental_care"
"SP" "SP_2012_C_101" 2012-06-01 2012-06-01 "biparental_care"
"SP" "SP_2012_C_101" 2012-06-05 2012-06-01 "female_care"
"SP" "SP_2012_D_1" 2012-05-29 2012-05-29 "biparental_care"
"SP" "SP_2012_D_1" 2012-06-02 2012-05-29 "biparental_care"
"SP" "SP_2012_D_1" 2012-06-03 2012-05-29 "male_care"
"SP" "SP_2012_D_1" 2012-06-07 2012-05-29 "male_care"
"SP" "SP_2012_D_1" 2012-06-08 2012-05-29 "male_care"
"SP" "SP_2012_D_4" 2012-06-05 2012-06-02 "biparental_care"
"SP" "SP_2012_D_4" 2012-06-07 2012-06-02 "biparental_care"
"SP" "SP_2012_D_4" 2012-06-08 2012-06-02 "biparental_care"
"SP" "SP_2012_D_4" 2012-06-11 2012-06-02 "male_care"
"SP" "SP_2012_D_4" 2012-06-12 2012-06-02 "female_care"
"SP" "SP_2012_D_4" 2012-06-12 2012-06-02 "biparental_care"
"SP" "SP_2012_D_5" 2012-05-28 2012-05-28 "biparental_care"
"SP" "SP_2012_D_5" 2012-05-28 2012-05-28 "biparental_care"
"SP" "SP_2012_D_5" 2012-06-01 2012-05-28 "female_care"
"SP" "SP_2012_D_6" 2012-06-06 2012-06-05 "biparental_care"
"SP" "SP_2012_D_6" 2012-06-07 2012-06-05 "male_care"
"SP" "SP_2012_D_101" 2012-05-29 2012-05-29 "biparental_care"
"SP" "SP_2012_D_101" 2012-06-01 2012-05-29 "biparental_care"
"SP" "SP_2012_D_101" 2012-06-02 2012-05-29 "biparental_care"
"SP" "SP_2012_D_101" 2012-06-03 2012-05-29 "biparental_care"
"SP" "SP_2012_G_1" 2012-06-03 2012-06-02 "biparental_care"
"SP" "SP_2012_G_4" 2012-06-03 2012-06-02 "biparental_care"
"SP" "SP_2012_G_6" 2012-06-03 2012-06-03 "biparental_care"
"SP" "SP_2012_G_9" 2012-05-29 2012-05-28 "male_care"
"SP" "SP_2012_G_9" 2012-05-31 2012-05-28 "male_care"
"SP" "SP_2012_G_9" 2012-06-03 2012-05-28 "male_care"
"SP" "SP_2012_G_12" 2012-05-30 2012-05-30 "biparental_care"
"SP" "SP_2012_G_12" 2012-05-31 2012-05-30 "biparental_care"
"SP" "SP_2012_G_12" 2012-05-31 2012-05-30 "biparental_care"
"SP" "SP_2012_G_12" 2012-06-01 2012-05-30 "biparental_care"
"SP" "SP_2012_G_12" 2012-06-02 2012-05-30 "biparental_care"
"SP" "SP_2012_G_12" 2012-06-03 2012-05-30 "male_care"
"SP" "SP_2012_G_12" 2012-06-04 2012-05-30 "male_care"
"KPM" "KPM_2007_S_-13" 2007-11-26 2007-11-20 "male_care"
"KPM" "KPM_2007_S_-12" 2007-11-25 2007-11-19 "biparental_care"
"KPM" "KPM_2007_S_-12" 2007-11-26 2007-11-19 "male_care"
"KPM" "KPM_2007_S_-12" 2007-11-28 2007-11-19 "biparental_care"
"KPM" "KPM_2007_S_-11" 2007-10-18 2007-11-16 "female_care"
"KPM" "KPM_2007_S_-11" 2007-11-21 2007-11-16 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-10-15 2007-11-03 "female_care"
"KPM" "KPM_2007_S_-10" 2007-10-18 2007-11-03 "female_care"
"KPM" "KPM_2007_S_-10" 2007-11-08 2007-11-03 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-11-12 2007-11-03 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-11-14 2007-11-03 "female_care"
"KPM" "KPM_2007_S_-10" 2007-11-16 2007-11-03 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-11-20 2007-11-03 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-11-21 2007-11-03 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-11-22 2007-11-03 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-11-24 2007-11-03 "biparental_care"
"KPM" "KPM_2007_S_-10" 2007-11-28 2007-11-03 "male_care"
"KPM" "KPM_2007_S_-9" 2007-10-15 2007-10-26 "female_care"
"KPM" "KPM_2007_S_-9" 2007-10-18 2007-10-26 "female_care"
"KPM" "KPM_2007_S_-9" 2007-11-06 2007-10-26 "biparental_care"
"KPM" "KPM_2007_S_-8" 2007-10-15 2007-10-12 "biparental_care"
"KPM" "KPM_2007_S_-8" 2007-10-17 2007-10-12 "female_care"
"KPM" "KPM_2007_S_-8" 2007-10-18 2007-10-12 "biparental_care"
"KPM" "KPM_2007_S_-8" 2007-10-24 2007-10-12 "biparental_care"
"KPM" "KPM_2007_S_-7" 2007-10-15 2007-10-06 "female_care"
"KPM" "KPM_2007_S_-7" 2007-10-17 2007-10-06 "female_care"
"KPM" "KPM_2007_S_-7" 2007-10-18 2007-10-06 "biparental_care"
"KPM" "KPM_2007_S_-7" 2007-10-23 2007-10-06 "biparental_care"
"KPM" "KPM_2007_S_-7" 2007-11-10 2007-10-06 "female_care"
"KPM" "KPM_2007_S_-7" 2007-11-12 2007-10-06 "female_care"
"KPM" "KPM_2007_S_-6" 2007-10-15 2007-10-08 "female_care"
"KPM" "KPM_2007_S_-6" 2007-10-17 2007-10-08 "female_care"
"KPM" "KPM_2007_S_-6" 2007-10-18 2007-10-08 "female_care"
"KPM" "KPM_2007_S_-6" 2007-10-19 2007-10-08 "female_care"
"KPM" "KPM_2007_S_-6" 2007-10-20 2007-10-08 "biparental_care"
"KPM" "KPM_2007_S_-6" 2007-10-23 2007-10-08 "male_care"
"KPM" "KPM_2007_S_-6" 2007-11-10 2007-10-08 "male_care"
"KPM" "KPM_2007_S_-6" 2007-11-13 2007-10-08 "male_care"
"KPM" "KPM_2007_S_-5" 2007-10-14 2007-10-11 "female_care"
"KPM" "KPM_2007_S_-5" 2007-10-15 2007-10-11 "female_care"
"KPM" "KPM_2007_S_-5" 2007-10-17 2007-10-11 "female_care"
"KPM" "KPM_2007_S_-5" 2007-10-18 2007-10-11 "female_care"
"KPM" "KPM_2007_S_-5" 2007-10-19 2007-10-11 "female_care"
"KPM" "KPM_2007_S_-5" 2007-10-20 2007-10-11 "biparental_care"
"KPM" "KPM_2007_S_-5" 2007-10-22 2007-10-11 "female_care"
"KPM" "KPM_2007_S_-4" 2007-10-14 2007-10-08 "biparental_care"
"KPM" "KPM_2007_S_-4" 2007-10-15 2007-10-08 "male_care"
"KPM" "KPM_2007_S_-4" 2007-10-17 2007-10-08 "biparental_care"
"KPM" "KPM_2007_S_-4" 2007-10-18 2007-10-08 "female_care"
"KPM" "KPM_2007_S_-4" 2007-10-19 2007-10-08 "female_care"
"KPM" "KPM_2007_S_-4" 2007-10-20 2007-10-08 "female_care"
"KPM" "KPM_2007_S_-4" 2007-10-22 2007-10-08 "biparental_care"
"KPM" "KPM_2007_S_-4" 2007-11-16 2007-10-08 "biparental_care"
"KPM" "KPM_2007_S_-3" 2007-10-14 2007-10-14 "female_care"
"KPM" "KPM_2007_S_-3" 2007-10-15 2007-10-14 "female_care"
"KPM" "KPM_2007_S_-3" 2007-10-16 2007-10-14 "female_care"
"KPM" "KPM_2007_S_-3" 2007-10-17 2007-10-14 "female_care"
"KPM" "KPM_2007_S_-3" 2007-10-18 2007-10-14 "female_care"
"KPM" "KPM_2007_S_-3" 2007-10-19 2007-10-14 "biparental_care"
"KPM" "KPM_2007_S_-3" 2007-10-20 2007-10-14 "biparental_care"
"KPM" "KPM_2007_S_-3" 2007-10-22 2007-10-14 "biparental_care"
"KPM" "KPM_2007_S_-3" 2007-11-13 2007-10-14 "female_care"
"KPM" "KPM_2007_S_2" 2007-10-24 2007-10-21 "male_care"
"KPM" "KPM_2007_S_2" 2007-11-05 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-10 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-12 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-12 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-14 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-16 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-20 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-24 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-25 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_2" 2007-11-28 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_19" 2007-10-23 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_19" 2007-11-06 2007-10-21 "female_care"
"KPM" "KPM_2007_S_19" 2007-11-07 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_19" 2007-11-10 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_19" 2007-11-12 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_19" 2007-11-14 2007-10-21 "male_care"
"KPM" "KPM_2007_S_19" 2007-11-16 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_19" 2007-11-20 2007-10-21 "female_care"
"KPM" "KPM_2007_S_19" 2007-11-24 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_19" 2007-11-28 2007-10-21 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-10-24 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-10-25 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-11-06 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-11-07 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-11-12 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-11-14 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-11-16 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-11-25 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_21" 2007-11-28 2007-10-24 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-05 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-06 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-07 2007-10-28 "male_care"
"KPM" "KPM_2007_S_23" 2007-11-10 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-12 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-14 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-16 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-20 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-24 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-25 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_23" 2007-11-28 2007-10-28 "biparental_care"
"KPM" "KPM_2007_S_25" 2007-11-12 2007-11-11 "biparental_care"
"KPM" "KPM_2007_S_25" 2007-11-14 2007-11-11 "male_care"
"KPM" "KPM_2007_S_25" 2007-11-16 2007-11-11 "biparental_care"
"KPM" "KPM_2007_S_25" 2007-11-22 2007-11-11 "biparental_care"
"KPM" "KPM_2007_S_31" 2007-11-18 2007-11-17 "biparental_care"
"KPM" "KPM_2007_S_31" 2007-11-18 2007-11-17 "biparental_care"
"KPM" "KPM_2007_S_31" 2007-11-20 2007-11-17 "biparental_care"
"KPM" "KPM_2007_S_31" 2007-11-24 2007-11-17 "biparental_care"
"KPM" "KPM_2007_S_32" 2007-11-28 2007-11-27 "biparental_care"
"KPM" "KPM_2007_S_32" 2007-11-30 2007-11-27 "biparental_care"
"KPM" "KPM_2007_S_32" 2007-12-01 2007-11-27 "biparental_care"
"KPM" "KPM_2007_S_33" 2007-11-28 2007-11-27 "biparental_care"
"KPM" "KPM_2007_S_33" 2007-11-30 2007-11-27 "female_care"
"KPM" "KPM_2007_S_35" 2007-11-23 2007-11-21 "biparental_care"
"KPM" "KPM_2007_S_35" 2007-11-24 2007-11-21 "biparental_care"
"KPM" "KPM_2007_S_35" 2007-11-25 2007-11-21 "biparental_care"
"KPM" "KPM_2007_S_35" 2007-11-28 2007-11-21 "biparental_care"
"KPM" "KPM_2008_S_-50" 2008-11-13 2008-10-29 "female_care"
"KPM" "KPM_2008_S_-47" 2008-10-22 2008-10-15 "female_care"
"KPM" "KPM_2008_S_-47" 2008-10-24 2008-10-15 "biparental_care"
"KPM" "KPM_2008_S_-47" 2008-11-01 2008-10-15 "male_care"
"KPM" "KPM_2008_S_-47" 2008-11-06 2008-10-15 "male_care"
"KPM" "KPM_2008_S_-47" 2008-11-13 2008-10-15 "male_care"
"KPM" "KPM_2008_S_-46" 2008-10-19 2008-10-14 "male_care"
"KPM" "KPM_2008_S_-46" 2008-10-23 2008-10-14 "male_care"
"KPM" "KPM_2008_S_-46" 2008-10-29 2008-10-14 "biparental_care"
"KPM" "KPM_2008_S_-46" 2008-10-30 2008-10-14 "male_care"
"KPM" "KPM_2008_S_-43" 2008-10-16 2008-10-12 "biparental_care"
"KPM" "KPM_2008_S_-42" 2008-10-27 2008-10-09 "male_care"
"KPM" "KPM_2008_S_-37" 2008-10-19 2008-10-08 "female_care"
"KPM" "KPM_2008_S_-37" 2008-10-21 2008-10-08 "biparental_care"
"KPM" "KPM_2008_S_-37" 2008-10-22 2008-10-08 "male_care"
"KPM" "KPM_2008_S_-37" 2008-10-30 2008-10-08 "biparental_care"
"KPM" "KPM_2008_S_-37" 2008-11-01 2008-10-08 "biparental_care"
"KPM" "KPM_2008_S_-37" 2008-11-08 2008-10-08 "male_care"
"KPM" "KPM_2008_S_-36" 2008-10-11 2008-10-03 "biparental_care"
"KPM" "KPM_2008_S_-36" 2008-10-14 2008-10-03 "biparental_care"
"KPM" "KPM_2008_S_-36" 2008-10-19 2008-10-03 "biparental_care"
"KPM" "KPM_2008_S_-36" 2008-10-27 2008-10-03 "male_care"
"KPM" "KPM_2008_S_-36" 2008-11-01 2008-10-03 "male_care"
"KPM" "KPM_2008_S_-36" 2008-11-08 2008-10-03 "male_care"
"KPM" "KPM_2008_S_-34" 2008-10-19 2008-09-27 "female_care"
"KPM" "KPM_2008_S_-30" 2008-10-10 2008-10-04 "biparental_care"
"KPM" "KPM_2008_S_-30" 2008-10-13 2008-10-04 "male_care"
"KPM" "KPM_2008_S_-30" 2008-10-15 2008-10-04 "biparental_care"
"KPM" "KPM_2008_S_-30" 2008-10-20 2008-10-04 "biparental_care"
"KPM" "KPM_2008_S_-30" 2008-10-22 2008-10-04 "male_care"
"KPM" "KPM_2008_S_-30" 2008-11-01 2008-10-04 "male_care"
"KPM" "KPM_2008_S_-30" 2008-11-06 2008-10-04 "male_care"
"KPM" "KPM_2008_S_-29" 2008-10-08 2008-09-19 "biparental_care"
"KPM" "KPM_2008_S_-28" 2008-10-08 2008-10-04 "biparental_care"
"KPM" "KPM_2008_S_-28" 2008-10-13 2008-10-04 "biparental_care"
"KPM" "KPM_2008_S_-27" 2008-10-08 2008-10-02 "biparental_care"
"KPM" "KPM_2008_S_-27" 2008-10-16 2008-10-02 "male_care"
"KPM" "KPM_2008_S_-27" 2008-10-17 2008-10-02 "biparental_care"
"KPM" "KPM_2008_S_-26" 2008-10-07 2008-10-01 "biparental_care"
"KPM" "KPM_2008_S_-26" 2008-10-24 2008-10-01 "female_care"
"KPM" "KPM_2008_S_-26" 2008-10-27 2008-10-01 "female_care"
"KPM" "KPM_2008_S_-25" 2008-10-18 2008-09-30 "female_care"
"KPM" "KPM_2008_S_-25" 2008-11-01 2008-09-30 "female_care"
"KPM" "KPM_2008_S_-24" 2008-10-07 2008-09-29 "biparental_care"
"KPM" "KPM_2008_S_-24" 2008-10-10 2008-09-29 "male_care"
"KPM" "KPM_2008_S_-21" 2008-10-05 2008-10-02 "female_care"
"KPM" "KPM_2008_S_-21" 2008-10-13 2008-10-02 "female_care"
"KPM" "KPM_2008_S_-21" 2008-10-20 2008-10-02 "female_care"
"KPM" "KPM_2008_S_-20" 2008-10-04 2008-10-01 "biparental_care"
"KPM" "KPM_2008_S_-20" 2008-10-07 2008-10-01 "female_care"
"KPM" "KPM_2008_S_-19" 2008-10-04 2008-10-01 "biparental_care"
"KPM" "KPM_2008_S_-19" 2008-10-08 2008-10-01 "female_care"
"KPM" "KPM_2008_S_-19" 2008-10-29 2008-10-01 "female_care"
"KPM" "KPM_2008_S_-18" 2008-10-03 2008-09-30 "female_care"
"KPM" "KPM_2008_S_-17" 2008-10-03 2008-09-28 "biparental_care"
"KPM" "KPM_2008_S_-16" 2008-10-01 2008-09-10 "female_care"
"KPM" "KPM_2008_S_-16" 2008-10-02 2008-09-10 "female_care"
"KPM" "KPM_2008_S_-16" 2008-10-04 2008-09-10 "female_care"
"KPM" "KPM_2008_S_-16" 2008-10-07 2008-09-10 "biparental_care"
"KPM" "KPM_2008_S_-16" 2008-10-13 2008-09-10 "female_care"
"KPM" "KPM_2008_S_-15" 2008-10-01 2008-09-13 "female_care"
"KPM" "KPM_2008_S_-15" 2008-10-04 2008-09-13 "female_care"
"KPM" "KPM_2008_S_-15" 2008-10-05 2008-09-13 "female_care"
"KPM" "KPM_2008_S_-15" 2008-10-13 2008-09-13 "female_care"
"KPM" "KPM_2008_S_-15" 2008-10-15 2008-09-13 "biparental_care"
"KPM" "KPM_2008_S_-15" 2008-10-17 2008-09-13 "female_care"
"KPM" "KPM_2008_S_-13" 2008-09-29 2008-09-15 "female_care"
"KPM" "KPM_2008_S_-13" 2008-10-07 2008-09-15 "female_care"
"KPM" "KPM_2008_S_-13" 2008-10-08 2008-09-15 "female_care"
"KPM" "KPM_2008_S_-13" 2008-10-13 2008-09-15 "biparental_care"
"KPM" "KPM_2008_S_-13" 2008-10-22 2008-09-15 "female_care"
"KPM" "KPM_2008_S_-12" 2008-09-29 2008-09-18 "biparental_care"
"KPM" "KPM_2008_S_-12" 2008-10-13 2008-09-18 "female_care"
"KPM" "KPM_2008_S_-12" 2008-10-15 2008-09-18 "female_care"
"KPM" "KPM_2008_S_-11" 2008-09-29 2008-09-22 "biparental_care"
"KPM" "KPM_2008_S_-10" 2008-09-29 2008-09-24 "female_care"
"KPM" "KPM_2008_S_-8" 2008-09-28 2008-09-18 "male_care"
"KPM" "KPM_2008_S_-7" 2008-09-27 2008-09-19 "biparental_care"
"KPM" "KPM_2008_S_-7" 2008-10-08 2008-09-19 "male_care"
"KPM" "KPM_2008_S_-6" 2008-09-27 2008-09-21 "biparental_care"
"KPM" "KPM_2008_S_-4" 2008-09-26 2008-09-21 "biparental_care"
"KPM" "KPM_2008_S_-3" 2008-09-26 2008-09-17 "female_care"
"KPM" "KPM_2008_S_-3" 2008-09-30 2008-09-17 "female_care"
"KPM" "KPM_2008_S_-3" 2008-10-02 2008-09-17 "male_care"
"KPM" "KPM_2008_S_-2" 2008-09-25 2008-09-18 "biparental_care"
"KPM" "KPM_2008_S_-2" 2008-09-27 2008-09-18 "male_care"
"KPM" "KPM_2008_S_-2" 2008-09-28 2008-09-18 "biparental_care"
"KPM" "KPM_2008_S_-2" 2008-09-29 2008-09-18 "biparental_care"
"KPM" "KPM_2008_S_-2" 2008-10-18 2008-09-18 "biparental_care"
"KPM" "KPM_2008_S_-1" 2008-09-25 2008-09-20 "biparental_care"
"KPM" "KPM_2008_S_-1" 2008-10-01 2008-09-20 "biparental_care"
"KPM" "KPM_2008_S_-1" 2008-10-08 2008-09-20 "female_care"
"KPM" "KPM_2008_S_-1" 2008-10-13 2008-09-20 "female_care"
"KPM" "KPM_2008_S_-1" 2008-10-14 2008-09-20 "biparental_care"
"KPM" "KPM_2008_S_-1" 2008-10-16 2008-09-20 "biparental_care"
"KPM" "KPM_2008_S_-1" 2008-10-18 2008-09-20 "biparental_care"
"KPM" "KPM_2008_S_-1" 2008-10-19 2008-09-20 "biparental_care"
"KPM" "KPM_2008_S_-1" 2008-10-29 2008-09-20 "biparental_care"
"KPM" "KPM_2008_S_1" 2008-10-06 2008-10-05 "biparental_care"
"KPM" "KPM_2008_S_1" 2008-10-08 2008-10-05 "biparental_care"
"KPM" "KPM_2008_S_1" 2008-10-10 2008-10-05 "biparental_care"
"KPM" "KPM_2008_S_1" 2008-10-11 2008-10-05 "biparental_care"
"KPM" "KPM_2008_S_1" 2008-10-14 2008-10-05 "biparental_care"
"KPM" "KPM_2008_S_1" 2008-11-07 2008-10-05 "biparental_care"
"KPM" "KPM_2008_S_2" 2008-10-19 2008-10-09 "biparental_care"
"KPM" "KPM_2008_S_2" 2008-10-21 2008-10-09 "biparental_care"
"KPM" "KPM_2008_S_2" 2008-10-30 2008-10-09 "female_care"
"KPM" "KPM_2008_S_2" 2008-11-05 2008-10-09 "biparental_care"
"KPM" "KPM_2008_S_2" 2008-11-07 2008-10-09 "female_care"
"KPM" "KPM_2008_S_3" 2008-10-14 2008-10-07 "biparental_care"
"KPM" "KPM_2008_S_8" 2008-10-19 2008-10-06 "biparental_care"
"KPM" "KPM_2008_S_8" 2008-10-27 2008-10-06 "male_care"
"KPM" "KPM_2008_S_8" 2008-11-01 2008-10-06 "male_care"
"KPM" "KPM_2008_S_8" 2008-11-06 2008-10-06 "biparental_care"
"KPM" "KPM_2008_S_11" 2008-10-08 2008-10-07 "female_care"
"KPM" "KPM_2008_S_11" 2008-10-16 2008-10-07 "biparental_care"
"KPM" "KPM_2008_S_11" 2008-10-21 2008-10-07 "biparental_care"
"KPM" "KPM_2008_S_15" 2008-11-01 2008-10-21 "male_care"
"KPM" "KPM_2009_M_-3" 2009-10-17 2009-10-01 "biparental_care"
"KPM" "KPM_2009_M_-2" 2009-10-17 2009-10-08 "female_care"
"KPM" "KPM_2009_M_-1" 2009-10-17 2009-10-03 "biparental_care"
"KPM" "KPM_2009_S_-17" 2009-11-19 2009-10-31 "female_care"
"KPM" "KPM_2009_S_-16" 2009-11-16 2009-10-22 "biparental_care"
"KPM" "KPM_2009_S_-15" 2009-11-09 2009-11-03 "female_care"
"KPM" "KPM_2009_S_-13" 2009-11-07 2009-10-22 "female_care"
"KPM" "KPM_2009_S_-13" 2009-11-09 2009-10-22 "male_care"
"KPM" "KPM_2009_S_-13" 2009-11-18 2009-10-22 "biparental_care"
"KPM" "KPM_2009_S_-11" 2009-11-01 2009-10-23 "biparental_care"
"KPM" "KPM_2009_S_-11" 2009-11-14 2009-10-23 "biparental_care"
