"population" "date" "hatch_date" "care_system" "family_ID"
"KPM" "2007-11-16" "2007-11-11" "biparental_care" "family_472"
"KPM" "2007-11-22" "2007-11-11" "biparental_care" "family_472"
"KPM" "2007-11-18" "2007-11-17" "biparental_care" "family_479"
"KPM" "2007-11-18" "2007-11-17" "biparental_care" "family_479"
"KPM" "2007-11-20" "2007-11-17" "biparental_care" "family_479"
"KPM" "2007-11-24" "2007-11-17" "biparental_care" "family_479"
"KPM" "2007-11-28" "2007-11-27" "biparental_care" "family_480"
"KPM" "2007-11-30" "2007-11-27" "biparental_care" "family_480"
"KPM" "2007-12-01" "2007-11-27" "biparental_care" "family_480"
"KPM" "2007-11-28" "2007-11-27" "biparental_care" "family_481"
"KPM" "2007-11-30" "2007-11-27" "female_care" "family_481"
"KPM" "2007-11-23" "2007-11-21" "biparental_care" "family_483"
"KPM" "2007-11-24" "2007-11-21" "biparental_care" "family_483"
"KPM" "2007-11-25" "2007-11-21" "biparental_care" "family_483"
"KPM" "2007-11-28" "2007-11-21" "biparental_care" "family_483"
"KPM" "2008-11-13" "2008-10-29" "female_care" "family_522"
"KPM" "2008-10-22" "2008-10-15" "female_care" "family_521"
"KPM" "2008-10-24" "2008-10-15" "biparental_care" "family_521"
"KPM" "2008-11-01" "2008-10-15" "male_care" "family_521"
"KPM" "2008-11-06" "2008-10-15" "male_care" "family_521"
"KPM" "2008-11-13" "2008-10-15" "male_care" "family_521"
"KPM" "2008-10-19" "2008-10-14" "male_care" "family_520"
"KPM" "2008-10-23" "2008-10-14" "male_care" "family_520"
"KPM" "2008-10-29" "2008-10-14" "biparental_care" "family_520"
"KPM" "2008-10-30" "2008-10-14" "male_care" "family_520"
"KPM" "2008-10-16" "2008-10-12" "biparental_care" "family_519"
"KPM" "2008-10-27" "2008-10-09" "male_care" "family_518"
"KPM" "2008-10-19" "2008-10-08" "female_care" "family_516"
"KPM" "2008-10-21" "2008-10-08" "biparental_care" "family_516"
"KPM" "2008-10-22" "2008-10-08" "male_care" "family_516"
"KPM" "2008-10-30" "2008-10-08" "biparental_care" "family_516"
"KPM" "2008-11-01" "2008-10-08" "biparental_care" "family_516"
"KPM" "2008-11-08" "2008-10-08" "male_care" "family_516"
"KPM" "2008-10-11" "2008-10-03" "biparental_care" "family_515"
"KPM" "2008-10-14" "2008-10-03" "biparental_care" "family_515"
"KPM" "2008-10-19" "2008-10-03" "biparental_care" "family_515"
"KPM" "2008-10-27" "2008-10-03" "male_care" "family_515"
"KPM" "2008-11-01" "2008-10-03" "male_care" "family_515"
"KPM" "2008-11-08" "2008-10-03" "male_care" "family_515"
"KPM" "2008-10-19" "2008-09-27" "female_care" "family_514"
"KPM" "2008-10-10" "2008-10-04" "biparental_care" "family_513"
"KPM" "2008-10-13" "2008-10-04" "male_care" "family_513"
"KPM" "2008-10-15" "2008-10-04" "biparental_care" "family_513"
"KPM" "2008-10-20" "2008-10-04" "biparental_care" "family_513"
"KPM" "2008-10-22" "2008-10-04" "male_care" "family_513"
"KPM" "2008-11-01" "2008-10-04" "male_care" "family_513"
"KPM" "2008-11-06" "2008-10-04" "male_care" "family_513"
"KPM" "2008-10-08" "2008-09-19" "biparental_care" "family_511"
"KPM" "2008-10-08" "2008-10-04" "biparental_care" "family_510"
"KPM" "2008-10-13" "2008-10-04" "biparental_care" "family_510"
"KPM" "2008-10-08" "2008-10-02" "biparental_care" "family_509"
"KPM" "2008-10-16" "2008-10-02" "male_care" "family_509"
"KPM" "2008-10-17" "2008-10-02" "biparental_care" "family_509"
"KPM" "2008-10-07" "2008-10-01" "biparental_care" "family_508"
"KPM" "2008-10-24" "2008-10-01" "female_care" "family_508"
"KPM" "2008-10-27" "2008-10-01" "female_care" "family_508"
"KPM" "2008-10-18" "2008-09-30" "female_care" "family_507"
"KPM" "2008-11-01" "2008-09-30" "female_care" "family_507"
"KPM" "2008-10-07" "2008-09-29" "biparental_care" "family_506"
"KPM" "2008-10-10" "2008-09-29" "male_care" "family_506"
"KPM" "2008-10-05" "2008-10-02" "female_care" "family_505"
"KPM" "2008-10-13" "2008-10-02" "female_care" "family_505"
"KPM" "2008-10-20" "2008-10-02" "female_care" "family_505"
"KPM" "2008-10-04" "2008-10-01" "biparental_care" "family_504"
"KPM" "2008-10-07" "2008-10-01" "female_care" "family_504"
"KPM" "2008-10-04" "2008-10-01" "biparental_care" "family_502"
"KPM" "2008-10-08" "2008-10-01" "female_care" "family_502"
"KPM" "2008-10-29" "2008-10-01" "female_care" "family_502"
"KPM" "2008-10-03" "2008-09-30" "female_care" "family_501"
"KPM" "2008-10-03" "2008-09-28" "biparental_care" "family_500"
"KPM" "2008-10-01" "2008-09-10" "female_care" "family_499"
"KPM" "2008-10-02" "2008-09-10" "female_care" "family_499"
"KPM" "2008-10-04" "2008-09-10" "female_care" "family_499"
"KPM" "2008-10-07" "2008-09-10" "biparental_care" "family_499"
"KPM" "2008-10-13" "2008-09-10" "female_care" "family_499"
"KPM" "2008-10-01" "2008-09-13" "female_care" "family_498"
"KPM" "2008-10-04" "2008-09-13" "female_care" "family_498"
"KPM" "2008-10-05" "2008-09-13" "female_care" "family_498"
"KPM" "2008-10-13" "2008-09-13" "female_care" "family_498"
"KPM" "2008-10-15" "2008-09-13" "biparental_care" "family_498"
"KPM" "2008-10-17" "2008-09-13" "female_care" "family_498"
"KPM" "2008-09-29" "2008-09-15" "female_care" "family_497"
"KPM" "2008-10-07" "2008-09-15" "female_care" "family_497"
"KPM" "2008-10-08" "2008-09-15" "female_care" "family_497"
"KPM" "2008-10-13" "2008-09-15" "biparental_care" "family_497"
"KPM" "2008-10-22" "2008-09-15" "female_care" "family_497"
"KPM" "2008-09-29" "2008-09-18" "biparental_care" "family_496"
"KPM" "2008-10-13" "2008-09-18" "female_care" "family_496"
"KPM" "2008-10-15" "2008-09-18" "female_care" "family_496"
"KPM" "2008-09-29" "2008-09-22" "biparental_care" "family_495"
"KPM" "2008-09-29" "2008-09-24" "female_care" "family_494"
"KPM" "2008-09-28" "2008-09-18" "male_care" "family_525"
"KPM" "2008-09-27" "2008-09-19" "biparental_care" "family_524"
"KPM" "2008-10-08" "2008-09-19" "male_care" "family_524"
"KPM" "2008-09-27" "2008-09-21" "biparental_care" "family_523"
"KPM" "2008-09-26" "2008-09-21" "biparental_care" "family_517"
"KPM" "2008-09-26" "2008-09-17" "female_care" "family_512"
"KPM" "2008-09-30" "2008-09-17" "female_care" "family_512"
"KPM" "2008-10-02" "2008-09-17" "male_care" "family_512"
"KPM" "2008-09-25" "2008-09-18" "biparental_care" "family_503"
"KPM" "2008-09-27" "2008-09-18" "male_care" "family_503"
"KPM" "2008-09-28" "2008-09-18" "biparental_care" "family_503"
"KPM" "2008-09-29" "2008-09-18" "biparental_care" "family_503"
"KPM" "2008-10-18" "2008-09-18" "biparental_care" "family_503"
"KPM" "2008-09-25" "2008-09-20" "biparental_care" "family_493"
"KPM" "2008-10-01" "2008-09-20" "biparental_care" "family_493"
"KPM" "2008-10-08" "2008-09-20" "female_care" "family_493"
"KPM" "2008-10-13" "2008-09-20" "female_care" "family_493"
"KPM" "2008-10-14" "2008-09-20" "biparental_care" "family_493"
"KPM" "2008-10-16" "2008-09-20" "biparental_care" "family_493"
"KPM" "2008-10-18" "2008-09-20" "biparental_care" "family_493"
"KPM" "2008-10-19" "2008-09-20" "biparental_care" "family_493"
"KPM" "2008-10-29" "2008-09-20" "biparental_care" "family_493"
"KPM" "2008-10-06" "2008-10-05" "biparental_care" "family_526"
"KPM" "2008-10-08" "2008-10-05" "biparental_care" "family_526"
"KPM" "2008-10-10" "2008-10-05" "biparental_care" "family_526"
"KPM" "2008-10-11" "2008-10-05" "biparental_care" "family_526"
"KPM" "2008-10-14" "2008-10-05" "biparental_care" "family_526"
"KPM" "2008-11-07" "2008-10-05" "biparental_care" "family_526"
"KPM" "2008-10-19" "2008-10-09" "biparental_care" "family_535"
"KPM" "2008-10-21" "2008-10-09" "biparental_care" "family_535"
"KPM" "2008-10-30" "2008-10-09" "female_care" "family_535"
"KPM" "2008-11-05" "2008-10-09" "biparental_care" "family_535"
"KPM" "2008-11-07" "2008-10-09" "female_care" "family_535"
"KPM" "2008-10-14" "2008-10-07" "biparental_care" "family_540"
"KPM" "2008-10-19" "2008-10-06" "biparental_care" "family_543"
"KPM" "2008-10-27" "2008-10-06" "male_care" "family_543"
"KPM" "2008-11-01" "2008-10-06" "male_care" "family_543"
"KPM" "2008-11-06" "2008-10-06" "biparental_care" "family_543"
"KPM" "2008-10-08" "2008-10-07" "female_care" "family_528"
"KPM" "2008-10-16" "2008-10-07" "biparental_care" "family_528"
"KPM" "2008-10-21" "2008-10-07" "biparental_care" "family_528"
"KPM" "2008-11-01" "2008-10-21" "male_care" "family_531"
"KPM" "2009-10-17" "2009-10-01" "biparental_care" "family_546"
"KPM" "2009-10-17" "2009-10-08" "female_care" "family_545"
"KPM" "2009-10-17" "2009-10-03" "biparental_care" "family_544"
"KPM" "2009-11-19" "2009-10-31" "female_care" "family_552"
"KPM" "2009-11-16" "2009-10-22" "biparental_care" "family_551"
"KPM" "2009-11-09" "2009-11-03" "female_care" "family_550"
"KPM" "2009-11-07" "2009-10-22" "female_care" "family_549"
"KPM" "2009-11-09" "2009-10-22" "male_care" "family_549"
"KPM" "2009-11-18" "2009-10-22" "biparental_care" "family_549"
"KPM" "2009-11-01" "2009-10-23" "biparental_care" "family_548"
"KPM" "2009-11-14" "2009-10-23" "biparental_care" "family_548"
"KPM" "2009-10-22" "2009-10-15" "biparental_care" "family_556"
"KPM" "2009-11-10" "2009-10-15" "male_care" "family_556"
"KPM" "2009-11-16" "2009-10-15" "biparental_care" "family_556"
"KPM" "2009-10-20" "2009-10-12" "biparental_care" "family_555"
"KPM" "2009-10-15" "2009-10-10" "biparental_care" "family_554"
"KPM" "2009-10-11" "2009-10-05" "biparental_care" "family_553"
"KPM" "2009-10-12" "2009-10-05" "biparental_care" "family_553"
"KPM" "2009-10-15" "2009-10-05" "biparental_care" "family_553"
"KPM" "2009-11-03" "2009-10-05" "male_care" "family_553"
"KPM" "2009-10-06" "2009-10-04" "biparental_care" "family_547"
"KPM" "2009-10-11" "2009-10-09" "biparental_care" "family_631"
"KPM" "2009-10-13" "2009-10-09" "biparental_care" "family_631"
"KPM" "2009-10-18" "2009-10-09" "female_care" "family_631"
"KPM" "2009-10-18" "2009-10-16" "biparental_care" "family_633"
"KPM" "2009-10-20" "2009-10-16" "male_care" "family_633"
"KPM" "2009-10-18" "2009-10-18" "biparental_care" "family_634"
"KPM" "2009-11-19" "2009-10-18" "male_care" "family_634"
"KPM" "2009-11-16" "2009-10-25" "biparental_care" "family_567"
"KPM" "2009-11-14" "2009-10-26" "biparental_care" "family_589"
"KPM" "2009-11-16" "2009-10-26" "biparental_care" "family_589"
"KPM" "2009-10-16" "2009-10-16" "male_care" "family_593"
"KPM" "2009-10-18" "2009-10-16" "biparental_care" "family_593"
"KPM" "2009-11-16" "2009-10-28" "biparental_care" "family_594"
"KPM" "2009-11-19" "2009-10-30" "female_care" "family_595"
"KPM" "2009-10-26" "2009-10-23" "male_care" "family_605"
"KPM" "2009-11-19" "2009-10-31" "female_care" "family_608"
"KPM" "2009-11-13" "2009-11-05" "female_care" "family_610"
"KPM" "2009-11-19" "2009-11-06" "male_care" "family_611"
"KPM" "2009-11-06" "2009-11-03" "biparental_care" "family_618"
"KPM" "2009-10-26" "2009-10-20" "biparental_care" "family_619"
"KPM" "2009-10-31" "2009-10-31" "female_care" "family_621"
"KPM" "2009-10-15" "2009-10-10" "biparental_care" "family_558"
"KPM" "2009-10-18" "2009-10-10" "female_care" "family_558"
"KPM" "2009-10-19" "2009-10-10" "female_care" "family_558"
"KPM" "2009-10-20" "2009-10-10" "female_care" "family_558"
"KPM" "2009-10-26" "2009-10-10" "female_care" "family_558"
"KPM" "2009-11-02" "2009-10-10" "female_care" "family_558"
"KPM" "2009-11-13" "2009-10-10" "female_care" "family_558"
"KPM" "2009-10-15" "2009-10-13" "biparental_care" "family_559"
"KPM" "2009-10-18" "2009-10-13" "biparental_care" "family_559"
"KPM" "2009-10-19" "2009-10-13" "male_care" "family_559"
"KPM" "2009-10-20" "2009-10-13" "male_care" "family_559"
"KPM" "2009-11-03" "2009-10-13" "female_care" "family_559"
"KPM" "2009-10-15" "2009-10-13" "biparental_care" "family_564"
"KPM" "2009-11-03" "2009-10-20" "male_care" "family_565"
"KPM" "2009-10-29" "2009-10-23" "biparental_care" "family_566"
"KPM" "2009-11-14" "2009-10-23" "biparental_care" "family_566"
"KPM" "2009-10-26" "2009-10-19" "biparental_care" "family_568"
"KPM" "2009-11-16" "2009-10-19" "female_care" "family_568"
"KPM" "2009-10-26" "2009-10-22" "biparental_care" "family_569"
"KPM" "2009-11-01" "2009-10-23" "biparental_care" "family_574"
"KPM" "2009-10-30" "2009-10-24" "female_care" "family_576"
"KPM" "2009-11-14" "2009-10-24" "female_care" "family_576"
"KPM" "2009-11-03" "2009-10-27" "biparental_care" "family_598"
"KPM" "2010-10-27" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-02" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-06" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-07" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-09" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-10" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-12" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-15" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-19" "2010-10-21" "female_care" "family_674"
"KPM" "2010-11-22" "2010-10-21" "male_care" "family_674"
"KPM" "2010-11-25" "2010-10-21" "biparental_care" "family_674"
"KPM" "2010-10-26" "2010-10-19" "biparental_care" "family_673"
"KPM" "2010-11-01" "2010-10-19" "male_care" "family_673"
"KPM" "2010-11-06" "2010-10-19" "biparental_care" "family_673"
"KPM" "2010-11-08" "2010-10-19" "female_care" "family_673"
"KPM" "2010-11-09" "2010-10-19" "female_care" "family_673"
"KPM" "2010-11-11" "2010-10-19" "female_care" "family_673"
"KPM" "2010-11-14" "2010-10-19" "biparental_care" "family_673"
"KPM" "2010-11-18" "2010-10-19" "biparental_care" "family_673"
"KPM" "2010-11-21" "2010-10-19" "biparental_care" "family_673"
"KPM" "2010-11-24" "2010-10-19" "biparental_care" "family_673"
"KPM" "2010-11-27" "2010-10-19" "biparental_care" "family_673"
"KPM" "2010-10-24" "2010-10-18" "biparental_care" "family_672"
"KPM" "2010-10-27" "2010-10-18" "biparental_care" "family_672"
"KPM" "2010-10-28" "2010-10-18" "female_care" "family_672"
"KPM" "2010-11-02" "2010-10-18" "biparental_care" "family_672"
"KPM" "2010-11-04" "2010-10-18" "biparental_care" "family_672"
"KPM" "2010-11-05" "2010-10-18" "biparental_care" "family_672"
"KPM" "2010-11-07" "2010-10-18" "biparental_care" "family_672"
"KPM" "2010-11-10" "2010-10-18" "female_care" "family_672"
"KPM" "2010-11-12" "2010-10-18" "male_care" "family_672"
"KPM" "2010-11-13" "2010-10-18" "biparental_care" "family_672"
"KPM" "2010-11-16" "2010-10-18" "male_care" "family_672"
"KPM" "2010-11-17" "2010-10-18" "female_care" "family_672"
"KPM" "2010-11-20" "2010-10-18" "female_care" "family_672"
"KPM" "2010-11-23" "2010-10-18" "female_care" "family_672"
"KPM" "2010-11-26" "2010-10-18" "female_care" "family_672"
"KPM" "2010-10-22" "2010-10-17" "biparental_care" "family_671"
"KPM" "2010-10-23" "2010-10-17" "biparental_care" "family_671"
"KPM" "2010-10-26" "2010-10-17" "biparental_care" "family_671"
"KPM" "2010-10-19" "2010-10-14" "female_care" "family_670"
"KPM" "2010-10-19" "2010-10-14" "male_care" "family_670"
"KPM" "2010-10-22" "2010-10-14" "biparental_care" "family_670"
"KPM" "2010-10-23" "2010-10-14" "male_care" "family_670"
"KPM" "2010-10-27" "2010-10-14" "biparental_care" "family_670"
"KPM" "2010-10-18" "2010-10-16" "biparental_care" "family_669"
"KPM" "2010-10-17" "2010-10-14" "male_care" "family_668"
"KPM" "2010-10-18" "2010-10-14" "biparental_care" "family_668"
"KPM" "2010-10-26" "2010-10-14" "biparental_care" "family_668"
"KPM" "2010-11-10" "2010-10-14" "male_care" "family_668"
"KPM" "2010-11-13" "2010-10-14" "biparental_care" "family_668"
"KPM" "2010-11-16" "2010-10-14" "male_care" "family_668"
"KPM" "2010-11-17" "2010-10-14" "male_care" "family_668"
"KPM" "2010-11-18" "2010-10-14" "biparental_care" "family_668"
"KPM" "2010-11-20" "2010-10-14" "male_care" "family_668"
"KPM" "2010-10-16" "2010-10-10" "male_care" "family_667"
"KPM" "2010-10-17" "2010-10-10" "male_care" "family_667"
"KPM" "2010-10-17" "2010-10-14" "male_care" "family_666"
"KPM" "2010-10-23" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-10-25" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-10-31" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-11-01" "2010-10-14" "male_care" "family_666"
"KPM" "2010-11-02" "2010-10-14" "female_care" "family_666"
"KPM" "2010-11-04" "2010-10-14" "male_care" "family_666"
"KPM" "2010-11-07" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-11-10" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-11-13" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-11-16" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-11-17" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-11-19" "2010-10-14" "biparental_care" "family_666"
"KPM" "2010-10-15" "2010-09-30" "male_care" "family_665"
"KPM" "2010-10-15" "2010-09-30" "male_care" "family_665"
"KPM" "2010-10-23" "2010-09-30" "male_care" "family_665"
"KPM" "2010-10-27" "2010-09-30" "male_care" "family_665"
"KPM" "2010-11-02" "2010-09-30" "male_care" "family_665"
"KPM" "2010-10-15" "2010-10-14" "biparental_care" "family_664"
"KPM" "2010-11-07" "2010-10-14" "biparental_care" "family_664"
"KPM" "2010-11-17" "2010-10-14" "biparental_care" "family_664"
"KPM" "2010-11-18" "2010-10-14" "biparental_care" "family_664"
"KPM" "2010-10-14" "2010-10-10" "male_care" "family_663"
"KPM" "2010-10-15" "2010-10-10" "biparental_care" "family_663"
"KPM" "2010-10-24" "2010-10-10" "biparental_care" "family_663"
"KPM" "2010-10-27" "2010-10-10" "biparental_care" "family_663"
"KPM" "2010-11-10" "2010-10-10" "biparental_care" "family_663"
"KPM" "2010-11-13" "2010-10-10" "biparental_care" "family_663"
"KPM" "2010-10-14" "2010-10-12" "biparental_care" "family_662"
"KPM" "2010-10-17" "2010-10-12" "female_care" "family_662"
"KPM" "2010-10-17" "2010-10-12" "female_care" "family_662"
"KPM" "2010-10-27" "2010-10-12" "female_care" "family_662"
"KPM" "2010-10-31" "2010-10-12" "female_care" "family_662"
"KPM" "2010-11-04" "2010-10-12" "female_care" "family_662"
"KPM" "2010-11-05" "2010-10-12" "female_care" "family_662"
"KPM" "2010-11-06" "2010-10-12" "female_care" "family_662"
"KPM" "2010-11-11" "2010-10-12" "female_care" "family_662"
"KPM" "2010-11-17" "2010-10-12" "female_care" "family_662"
"KPM" "2010-10-24" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-10-14" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-10-20" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-10-27" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-11-02" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-11-04" "2010-10-09" "female_care" "family_661"
"KPM" "2010-11-05" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-11-07" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-11-10" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-11-12" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-11-13" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-11-17" "2010-10-09" "biparental_care" "family_661"
"KPM" "2010-10-10" "2010-10-05" "biparental_care" "family_660"
"KPM" "2010-10-11" "2010-10-05" "biparental_care" "family_660"
"KPM" "2010-10-10" "2010-09-28" "biparental_care" "family_659"
"KPM" "2010-10-13" "2010-09-28" "biparental_care" "family_659"
"KPM" "2010-10-25" "2010-09-28" "biparental_care" "family_659"
"KPM" "2010-10-10" "2010-09-20" "female_care" "family_658"
"KPM" "2010-10-11" "2010-09-20" "female_care" "family_658"
"KPM" "2010-10-13" "2010-09-20" "female_care" "family_658"
"KPM" "2010-10-14" "2010-09-20" "female_care" "family_658"
"KPM" "2010-10-15" "2010-09-20" "female_care" "family_658"
"KPM" "2010-10-24" "2010-09-20" "female_care" "family_658"
"KPM" "2010-10-10" "2010-10-01" "biparental_care" "family_657"
"KPM" "2010-10-12" "2010-10-01" "male_care" "family_657"
"KPM" "2010-10-16" "2010-10-01" "male_care" "family_657"
"KPM" "2010-10-21" "2010-10-01" "male_care" "family_657"
"KPM" "2010-10-10" "2010-09-26" "female_care" "family_656"
"KPM" "2010-10-21" "2010-09-26" "female_care" "family_656"
"KPM" "2010-10-22" "2010-09-26" "biparental_care" "family_656"
"KPM" "2010-10-10" "2010-09-24" "female_care" "family_655"
"KPM" "2010-10-13" "2010-09-24" "female_care" "family_655"
"KPM" "2010-10-16" "2010-09-24" "female_care" "family_655"
"KPM" "2010-10-19" "2010-09-24" "biparental_care" "family_655"
"KPM" "2010-10-21" "2010-09-24" "biparental_care" "family_655"
"KPM" "2010-10-22" "2010-09-24" "biparental_care" "family_655"
"KPM" "2010-10-24" "2010-09-24" "biparental_care" "family_655"
"KPM" "2010-10-26" "2010-09-24" "biparental_care" "family_655"
"KPM" "2010-11-01" "2010-09-24" "biparental_care" "family_655"
"KPM" "2010-10-09" "2010-09-26" "biparental_care" "family_654"
"KPM" "2010-10-10" "2010-09-26" "biparental_care" "family_654"
"KPM" "2010-10-25" "2010-09-26" "biparental_care" "family_654"
"KPM" "2010-11-02" "2010-09-26" "biparental_care" "family_654"
"KPM" "2010-10-04" "2010-09-18" "biparental_care" "family_653"
"KPM" "2010-10-04" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-06" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-07" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-10" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-13" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-16" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-17" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-19" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-20" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-22" "2010-09-28" "female_care" "family_652"
"KPM" "2010-10-25" "2010-09-28" "female_care" "family_652"
"KPM" "2010-11-03" "2010-09-28" "male_care" "family_652"
"KPM" "2010-11-05" "2010-09-28" "male_care" "family_652"
"KPM" "2010-11-06" "2010-09-28" "male_care" "family_652"
"KPM" "2010-11-11" "2010-10-24" "biparental_care" "family_650"
"KPM" "2010-10-20" "2010-10-16" "female_care" "family_649"
"KPM" "2010-10-20" "2010-10-05" "biparental_care" "family_648"
"KPM" "2010-10-23" "2010-10-05" "female_care" "family_648"
"KPM" "2010-10-25" "2010-10-05" "female_care" "family_648"
"KPM" "2010-11-02" "2010-10-05" "female_care" "family_648"
"KPM" "2010-11-04" "2010-10-05" "female_care" "family_648"
"KPM" "2010-11-07" "2010-10-05" "female_care" "family_648"
"KPM" "2010-11-11" "2010-10-05" "female_care" "family_648"
"KPM" "2010-10-19" "2010-10-16" "biparental_care" "family_647"
"KPM" "2010-10-26" "2010-10-16" "biparental_care" "family_647"
"KPM" "2010-11-05" "2010-10-16" "male_care" "family_647"
"KPM" "2010-11-09" "2010-10-16" "female_care" "family_647"
"KPM" "2010-11-09" "2010-10-16" "biparental_care" "family_647"
"KPM" "2010-11-13" "2010-10-16" "biparental_care" "family_647"
"KPM" "2010-11-14" "2010-10-16" "biparental_care" "family_647"
"KPM" "2010-11-23" "2010-10-16" "biparental_care" "family_647"
"KPM" "2010-10-17" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-10-21" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-10-24" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-11-02" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-11-05" "2010-10-12" "male_care" "family_646"
"KPM" "2010-11-07" "2010-10-12" "male_care" "family_646"
"KPM" "2010-11-09" "2010-10-12" "male_care" "family_646"
"KPM" "2010-11-10" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-11-12" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-11-13" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-11-16" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-11-17" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-11-20" "2010-10-12" "biparental_care" "family_646"
"KPM" "2010-09-30" "2010-09-23" "biparental_care" "family_645"
"KPM" "2010-10-23" "2010-09-23" "biparental_care" "family_645"
"KPM" "2010-09-30" "2010-09-25" "biparental_care" "family_644"
"KPM" "2010-11-22" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-11-24" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-11-25" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-11-27" "2010-11-23" "female_care" "family_651"
"KPM" "2010-11-28" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-11-29" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-11-30" "2010-11-23" "male_care" "family_651"
"KPM" "2010-12-01" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-02" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-03" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-04" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-06" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-07" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-08" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-09" "2010-11-23" "female_care" "family_651"
"KPM" "2010-12-10" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-12-11" "2010-11-23" "female_care" "family_651"
"KPM" "2010-12-12" "2010-11-23" "biparental_care" "family_651"
"KPM" "2010-10-27" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-06" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-11" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-12" "2010-10-23" "female_care" "family_677"
"KPM" "2010-11-18" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-21" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-24" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-25" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-27" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-28" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-29" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-11-30" "2010-10-23" "biparental_care" "family_677"
"KPM" "2010-10-07" "2010-09-25" "male_care" "family_676"
"KPM" "2010-10-12" "2010-09-25" "biparental_care" "family_676"
"KPM" "2010-10-14" "2010-09-25" "biparental_care" "family_676"
"KPM" "2010-10-14" "2010-09-25" "biparental_care" "family_676"
"KPM" "2010-10-25" "2010-09-25" "biparental_care" "family_676"
"KPM" "2010-10-31" "2010-09-25" "male_care" "family_676"
"KPM" "2010-10-06" "2010-09-24" "biparental_care" "family_675"
"KPM" "2010-10-13" "2010-09-24" "biparental_care" "family_675"
